_id,company_id,company_name,company_type,business_type_id,business_category,business_type,registered_capital,total_income,net_profit,total_assets,equity,liability,total_expense,debt_ratio,equity_ratio,debt_to_income_ratio,debt_to_equity_ratio,roa,roe,profit_margin,district
64b75d12aa2d4f22592dc00e,1.06E+11,กิจมารวย จำกัด,บริษัทจำกัด,55901,ที่พักแรมและบริการด้านอาหาร,การบริการห้องพักหรือที่พักอาศัยสำหรับนักเรียน/นักศึกษา,2000000,1678206.95,416451.05,4254050.83,3088539.29,1165511.54,1261755.9,0.273976872,0.726023128,0.694498101,0.37736659,9.789517489,13.48375432,24.81523807,เขตตลิ่งชัน
64b75d12aa2d4f22592dc00f,1.06E+11,กุลกิจธนสันติ์ จำกัด,บริษัทจำกัด,55901,ที่พักแรมและบริการด้านอาหาร,การบริการห้องพักหรือที่พักอาศัยสำหรับนักเรียน/นักศึกษา,2000000,559241.32,-755593.93,2121613.19,-19598800.48,21720413.67,1314835.25,10.23768789,-9.237687894,38.8390716,-1.108252196,-35.61412295,3.855307016,-135.1105333,เขตธนบุรี
64b75d12aa2d4f22592dc010,1.06E+11,กู๊ดแฮบิแทท  จำกัด,บริษัทจำกัด,55901,ที่พักแรมและบริการด้านอาหาร,การบริการห้องพักหรือที่พักอาศัยสำหรับนักเรียน/นักศึกษา,2000000,838725,261320.47,8818695.21,4657207.21,4161488,577404.53,0.471893846,0.528106154,4.961683508,0.893558696,2.96325549,5.611098201,31.15687144,เขตประเวศ
64b75d12aa2d4f22592dc011,1.06E+11,จอยกับแฮปปี้ จำกัด,บริษัทจำกัด,55901,ที่พักแรมและบริการด้านอาหาร,การบริการห้องพักหรือที่พักอาศัยสำหรับนักเรียน/นักศึกษา,1000000,1651015.01,-899695.77,20694394.14,-130287.13,20824681.27,2550710.78,1.006295769,-0.006295769,12.61325981,-159.8368256,-4.347533752,690.5484602,-54.49349428,เขตจตุจักร
64b75d12aa2d4f22592dc012,1.06E+11,ชัยพฤกษ์ อพาร์ทเม้นท์ จำกัด,บริษัทจำกัด,55901,ที่พักแรมและบริการด้านอาหาร,การบริการห้องพักหรือที่พักอาศัยสำหรับนักเรียน/นักศึกษา,20000000,2115037.9,122930.86,21898175.4,21799699.43,98475.97,1992107.04,0.004496994,0.995503006,0.046559908,0.004517309,0.561374899,0.563910803,5.812229653,เขตพระนคร
64b75d12aa2d4f22592dc013,1.06E+11,ชัยศรีกุล จำกัด,บริษัทจำกัด,55901,ที่พักแรมและบริการด้านอาหาร,การบริการห้องพักหรือที่พักอาศัยสำหรับนักเรียน/นักศึกษา,1000000,1759809.06,307897.64,20377254.31,362123.44,20015130.87,1451911.42,0.982229037,0.017770963,11.37346734,55.27156947,1.510986884,85.02560342,17.49608222,เขตบางกะปิ
64b75d12aa2d4f22592dc014,1.04E+11,ณ บางอ้อ เพลส,ห้างหุ้นส่วนจำกัด,55901,ที่พักแรมและบริการด้านอาหาร,การบริการห้องพักหรือที่พักอาศัยสำหรับนักเรียน/นักศึกษา,1000000,2302537,-56000.98,16529727.08,1203127.08,15326600,2358537.98,0.927214341,0.072785659,6.656396835,12.73897018,-0.338789502,-4.654618862,-2.432142459,เขตบางพลัด
64b75d12aa2d4f22592dc015,1.04E+11,ตระกูลวรานนท์,ห้างหุ้นส่วนจำกัด,55901,ที่พักแรมและบริการด้านอาหาร,การบริการห้องพักหรือที่พักอาศัยสำหรับนักเรียน/นักศึกษา,5000000,6167757.11,774761.31,18571412.8,18505278.66,66134.14,5392995.8,0.003561072,0.996438928,0.010722559,0.003573799,4.171795212,4.186704368,12.56147569,เขตธนบุรี
64b75d12aa2d4f22592dc016,1.06E+11,นาบุญ พร็อพเพอร์ตี้ จำกัด,บริษัทจำกัด,55901,ที่พักแรมและบริการด้านอาหาร,การบริการห้องพักหรือที่พักอาศัยสำหรับนักเรียน/นักศึกษา,1000000,2644944.98,546795.47,11695032.45,7531178.04,4163854.41,2098149.51,0.356036157,0.643963843,1.574268819,0.552882217,4.675450644,7.260424161,20.67322663,เขตบางกอกน้อย
64b75d12aa2d4f22592dc017,1.06E+11,พีพี แพลตตินั่ม เพลส จำกัด,บริษัทจำกัด,55901,ที่พักแรมและบริการด้านอาหาร,การบริการห้องพักหรือที่พักอาศัยสำหรับนักเรียน/นักศึกษา,1000000,1089610.66,204184.91,4056237.23,3982237.23,74000,885425.75,0.018243509,0.981756491,0.067914167,0.018582519,5.033850301,5.127391921,18.73925407,เขตจตุจักร
64b75d12aa2d4f22592dc018,1.04E+11,ภัทราพงศ์ธร แมนชั่น,ห้างหุ้นส่วนจำกัด,55901,ที่พักแรมและบริการด้านอาหาร,การบริการห้องพักหรือที่พักอาศัยสำหรับนักเรียน/นักศึกษา,500000,2635050.61,273407.85,5694282.33,4835187.6,859094.73,2361642.76,0.150869711,0.849130289,0.326025894,0.177675574,4.801445277,5.654544821,10.3758102,เขตดินแดง
64b75d12aa2d4f22592dc019,1.04E+11,ภัทรี อพาร์ทเม้นท์,ห้างหุ้นส่วนจำกัด,55901,ที่พักแรมและบริการด้านอาหาร,การบริการห้องพักหรือที่พักอาศัยสำหรับนักเรียน/นักศึกษา,3000000,552700,17840.15,4160732.74,3397919.54,762813.2,534859.85,0.183336265,0.816663735,1.380157771,0.224494192,0.428774236,0.525031561,3.227817984,เขตบางเขน
64b75d12aa2d4f22592dc01a,1.06E+11,มณีบุษ อพาร์ทเม้นท์ จำกัด,บริษัทจำกัด,55901,ที่พักแรมและบริการด้านอาหาร,การบริการห้องพักหรือที่พักอาศัยสำหรับนักเรียน/นักศึกษา,3000000,4616212.83,1069214.64,20617353.66,20413091.02,204262.64,3546998.19,0.009907316,0.990092684,0.044248965,0.010006453,5.185993594,5.237886996,23.16216083,เขตจอมทอง
64b75d12aa2d4f22592dc01b,1.06E+11,ม่วงมณีรัตน์ จำกัด,บริษัทจำกัด,55901,ที่พักแรมและบริการด้านอาหาร,การบริการห้องพักหรือที่พักอาศัยสำหรับนักเรียน/นักศึกษา,300000,8730790.12,-3929472.76,12212908.95,-12631922.67,24844831.62,12660262.88,2.034309084,-1.034309084,2.845656725,-1.966828983,-32.17474867,31.10747954,-45.0070693,เขตหลักสี่
64b75d12aa2d4f22592dc01c,1.06E+11,ลัดดาลักษณ์อพาร์ทเม้นท์ จำกัด,บริษัทจำกัด,55901,ที่พักแรมและบริการด้านอาหาร,การบริการห้องพักหรือที่พักอาศัยสำหรับนักเรียน/นักศึกษา,1000000,1378003.81,115236.61,2658295.3,2558964.97,99330.33,1262767.2,0.037366176,0.962633824,0.072082769,0.038816604,4.33498152,4.503250781,8.362575572,เขตจตุจักร
64b75d12aa2d4f22592dc01d,1.06E+11,วัฒนา โฮมเพลส จำกัด,บริษัทจำกัด,55901,ที่พักแรมและบริการด้านอาหาร,การบริการห้องพักหรือที่พักอาศัยสำหรับนักเรียน/นักศึกษา,1000000,5095216.55,863782.63,50316357.87,1789309.58,48527048.29,4231433.92,0.96443881,0.03556119,9.524040404,27.12054349,1.716703407,48.27463283,16.95281489,เขตจตุจักร
64b75d12aa2d4f22592dc01e,1.04E+11,วีรพรอพาร์ตเม้นต์,ห้างหุ้นส่วนจำกัด,55901,ที่พักแรมและบริการด้านอาหาร,การบริการห้องพักหรือที่พักอาศัยสำหรับนักเรียน/นักศึกษา,300000,2028695,316652.93,3345088.87,3098350.12,246738.75,1712042.07,0.073761493,0.926238507,0.121624369,0.079635529,9.466203808,10.22004995,15.60870067,เขตบางเขน
64b75d12aa2d4f22592dc01f,1.04E+11,ศรีนันทกิจ,ห้างหุ้นส่วนจำกัด,55901,ที่พักแรมและบริการด้านอาหาร,การบริการห้องพักหรือที่พักอาศัยสำหรับนักเรียน/นักศึกษา,2200000,1789576.66,213073.76,740087.38,-3329860.67,4069948.05,1576502.9,5.499280436,-4.499280436,2.274251861,-1.222257762,28.79035176,-6.398879146,11.9063779,เขตคันนายาว
64b75d12aa2d4f22592dc020,1.06E+11,สปาร์ค จำกัด,บริษัทจำกัด,55901,ที่พักแรมและบริการด้านอาหาร,การบริการห้องพักหรือที่พักอาศัยสำหรับนักเรียน/นักศึกษา,12500000,2256057.89,-161098.6,3810509.72,579191.42,3231318.3,2417156.49,0.84800159,0.15199841,1.432285188,5.579016174,-4.227744103,-27.81439684,-7.140712156,เขตลาดพร้าว
